ObjectName (Name of the Object),ObjectCategory (Potential Object Type),StartFrame (Frame where the object first appears),EndFrame (Frame where the object last appears),"StartPosition [x,y,z] at first valid position","EndPosition [x,y,z] at last valid position","PathLength (Sum of all displacements, added stepwise with abs value)",NetDisplacement (Vector value of end position - start position),AvgSpeed (Mean step speed over valid steps),VisibilityRatio (Percentage of frames where the object is visible),"SizeChange (Change in perceived size of the object, can be due to camera movement)",RelativeSize (Compared to other objects in the game),"MotionPhases (Symbolic phase sequence, e.g. STILL_LOW;ASCEND_MID)",PhaseTimeline (Motion phases with approximate relative durations),PathTrace (Downsampled key positions along the trajectory),MaxSpeedEvent (Notable peak speed moment),LargestVerticalChangeEvent (Notable vertical excursion),DistBand (Categorical range of total distance covered: none/short/medium/long),SpeedBand (Categorical range of average movement speed: none/slow/medium/fast),VertBand (Categorical range of vertical displacement: none/flat/moderate/large),"PathSummary (Short, deterministic natural-language description from core stats)",SemanticRole (Heuristic high-level role: Player/Enemy/Projectile/etc.),InteractionSummary (Close-approach / touch events with other objects),"NarrativeSummary (Compact narrative description using motion, phases & interactions)"
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD1,Mesh,8,12,"[-247.12,16.199,-859.9]","[-225.815,24.156,-1005.458]",589.295827074993,147.32395676874825,147.32395676874825,1.0,stable,large,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-247.120,16.199,-859.900];f8:[-151.585,19.051,-1036.940];f8:[-225.815,24.156,-1005.458];f9:[-247.120,16.199,-859.900];f9:[-225.815,24.156,-1005.458];f10:[-247.120,16.199,-859.900];f10:[-151.585,19.051,-1036.940];f10:[-225.815,24.156,-1005.458];f11:[-151.585,19.051,-1036.940];f11:[-225.815,24.156,-1005.458];f12:[-247.120,16.199,-859.900];f12:[-225.815,24.156,-1005.458]",Peak speed ~147.324 between frames 8-9.,Vertical span from 16.199 (f8) to 24.156 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a high region.,DynamicObject,touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD0; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD2; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD3.,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-247.120,16.199,-859.900];f8:[-151.585,19.051,-1036.940];f8:[-225.815,24.156,-1005.458];f9:[-247.120,16.199,-859.900];f9:[-225.815,24.156,-1005.458];f10:[-247.120,16.199,-859.900];f10:[-151.585,19.051,-1036.940];f10:[-225.815,24.156,-1005.458];f11:[-151.585,19.051,-1036.940];f11:[-225.815,24.156,-1005.458];f12:[-247.120,16.199,-859.900];f12:[-225.815,24.156,-1005.458]. It touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD0; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD2; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD3. Notable moments: Peak speed ~147.324 between frames 8-9. Vertical span from 16.199 (f8) to 24.156 (f8)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD0,Mesh,8,12,"[-247.12,16.199,-859.9]","[-225.815,24.156,-1005.458]",589.295827074993,147.32395676874825,147.32395676874825,1.0,stable,large,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-247.120,16.199,-859.900];f8:[-151.585,19.051,-1036.940];f8:[-225.815,24.156,-1005.458];f9:[-247.120,16.199,-859.900];f9:[-225.815,24.156,-1005.458];f10:[-247.120,16.199,-859.900];f10:[-151.585,19.051,-1036.940];f10:[-225.815,24.156,-1005.458];f11:[-151.585,19.051,-1036.940];f11:[-225.815,24.156,-1005.458];f12:[-247.120,16.199,-859.900];f12:[-225.815,24.156,-1005.458]",Peak speed ~147.324 between frames 8-9.,Vertical span from 16.199 (f8) to 24.156 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a high region.,DynamicObject,touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD1; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD2; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD3.,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-247.120,16.199,-859.900];f8:[-151.585,19.051,-1036.940];f8:[-225.815,24.156,-1005.458];f9:[-247.120,16.199,-859.900];f9:[-225.815,24.156,-1005.458];f10:[-247.120,16.199,-859.900];f10:[-151.585,19.051,-1036.940];f10:[-225.815,24.156,-1005.458];f11:[-151.585,19.051,-1036.940];f11:[-225.815,24.156,-1005.458];f12:[-247.120,16.199,-859.900];f12:[-225.815,24.156,-1005.458]. It touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD1; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD2; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD3. Notable moments: Peak speed ~147.324 between frames 8-9. Vertical span from 16.199 (f8) to 24.156 (f8)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD3,Mesh,8,12,"[-247.12,16.199,-859.9]","[-225.815,24.156,-1005.458]",589.295827074993,147.32395676874825,147.32395676874825,1.0,stable,large,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-247.120,16.199,-859.900];f8:[-151.585,19.051,-1036.940];f8:[-225.815,24.156,-1005.458];f9:[-247.120,16.199,-859.900];f9:[-225.815,24.156,-1005.458];f10:[-247.120,16.199,-859.900];f10:[-151.585,19.051,-1036.940];f10:[-225.815,24.156,-1005.458];f11:[-151.585,19.051,-1036.940];f11:[-225.815,24.156,-1005.458];f12:[-247.120,16.199,-859.900];f12:[-225.815,24.156,-1005.458]",Peak speed ~147.324 between frames 8-9.,Vertical span from 16.199 (f8) to 24.156 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a high region.,DynamicObject,touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD0; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD1; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD2.,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-247.120,16.199,-859.900];f8:[-151.585,19.051,-1036.940];f8:[-225.815,24.156,-1005.458];f9:[-247.120,16.199,-859.900];f9:[-225.815,24.156,-1005.458];f10:[-247.120,16.199,-859.900];f10:[-151.585,19.051,-1036.940];f10:[-225.815,24.156,-1005.458];f11:[-151.585,19.051,-1036.940];f11:[-225.815,24.156,-1005.458];f12:[-247.120,16.199,-859.900];f12:[-225.815,24.156,-1005.458]. It touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD0; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD1; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD2. Notable moments: Peak speed ~147.324 between frames 8-9. Vertical span from 16.199 (f8) to 24.156 (f8)."
zoneREEF/cellReef_RingIsland/Sector/Solid Filler/areaCrag01 (2)/areaCragChunk03,Mesh,8,12,"[-596.881,1.932,-277.728]","[-597.195,13.688,-163.815]",458.07377049553935,114.51844262388484,114.51844262388484,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-596.881,1.932,-277.728];f8:[-597.195,13.688,-163.815];f9:[-596.881,1.932,-277.728];f9:[-597.195,13.688,-163.815];f10:[-596.881,1.932,-277.728];f10:[-597.195,13.688,-163.815];f11:[-596.881,1.932,-277.728];f11:[-597.195,13.688,-163.815];f12:[-596.881,1.932,-277.728];f12:[-597.195,13.688,-163.815]",Peak speed ~114.518 between frames 8-9.,Vertical span from 1.932 (f8) to 13.688 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-596.881,1.932,-277.728];f8:[-597.195,13.688,-163.815];f9:[-596.881,1.932,-277.728];f9:[-597.195,13.688,-163.815];f10:[-596.881,1.932,-277.728];f10:[-597.195,13.688,-163.815];f11:[-596.881,1.932,-277.728];f11:[-597.195,13.688,-163.815];f12:[-596.881,1.932,-277.728];f12:[-597.195,13.688,-163.815]. Notable moments: Peak speed ~114.518 between frames 8-9. Vertical span from 1.932 (f8) to 13.688 (f8)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree03/LOD1,Mesh,8,12,"[-263.36,16.131,-852.628]","[-178.69,25.51,-1051.37]",432.45974196449754,216.22987098224877,216.22987098224877,1.0,stable,huge,HORIZ_HIGH;STILL_HIGH;STILL_MID;HORIZ_HIGH,HORIZ_HIGH:0.25;STILL_HIGH:0.25;STILL_MID:0.25;HORIZ_HIGH:0.25,"f8:[-263.360,16.131,-852.628];f8:[-197.330,15.850,-923.900];f8:[-178.690,25.510,-1051.370];f9:[-197.330,15.850,-923.900];f9:[-196.990,6.300,-979.220];f10:[-178.690,25.510,-1051.370];f10:[-197.330,15.850,-923.900];f11:[-263.360,16.131,-852.628];f11:[-197.330,15.850,-923.900];f11:[-178.690,25.510,-1051.370];f12:[-197.330,15.850,-923.900];f12:[-178.690,25.510,-1051.370]",Peak speed ~216.230 between frames 8-9.,Vertical span from 6.300 (f8) to 25.510 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region; stays mostly still in a high region; stays mostly still in a mid-height region; moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:0.25;STILL_HIGH:0.25;STILL_MID:0.25;HORIZ_HIGH:0.25. Key positions along its path: f8:[-263.360,16.131,-852.628];f8:[-197.330,15.850,-923.900];f8:[-178.690,25.510,-1051.370];f9:[-197.330,15.850,-923.900];f9:[-196.990,6.300,-979.220];f10:[-178.690,25.510,-1051.370];f10:[-197.330,15.850,-923.900];f11:[-263.360,16.131,-852.628];f11:[-197.330,15.850,-923.900];f11:[-178.690,25.510,-1051.370];f12:[-197.330,15.850,-923.900];f12:[-178.690,25.510,-1051.370]. Notable moments: Peak speed ~216.230 between frames 8-9. Vertical span from 6.300 (f8) to 25.510 (f8)."
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/mossDrape02 (1)/drapeMoss01,Mesh,8,12,"[-700.302,18.465,-963.608]","[-753.497,14.494,-826.472]",588.5814725184609,147.14536812961524,147.14536812961524,1.0,stable,large,HORIZ_MID,HORIZ_MID:1.00,"f8:[-700.302,18.465,-963.608];f8:[-753.497,14.494,-826.472];f9:[-700.302,18.465,-963.608];f9:[-753.497,14.494,-826.472];f10:[-700.302,18.465,-963.608];f10:[-753.497,14.494,-826.472];f11:[-700.302,18.465,-963.608];f11:[-753.497,14.494,-826.472];f12:[-700.302,18.465,-963.608];f12:[-753.497,14.494,-826.472]",Peak speed ~147.145 between frames 8-9.,Vertical span from 14.494 (f8) to 18.465 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-700.302,18.465,-963.608];f8:[-753.497,14.494,-826.472];f9:[-700.302,18.465,-963.608];f9:[-753.497,14.494,-826.472];f10:[-700.302,18.465,-963.608];f10:[-753.497,14.494,-826.472];f11:[-700.302,18.465,-963.608];f11:[-753.497,14.494,-826.472];f12:[-700.302,18.465,-963.608];f12:[-753.497,14.494,-826.472]. Notable moments: Peak speed ~147.145 between frames 8-9. Vertical span from 14.494 (f8) to 18.465 (f8)."
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD1,Mesh,8,12,"[292.256,26.011,-1018.185]","[238.403,8.716,-919.082]",456.4325534928461,114.10813837321153,114.10813837321153,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[292.256,26.011,-1018.185];f8:[238.403,8.716,-919.082];f9:[292.256,26.011,-1018.185];f9:[238.403,8.716,-919.082];f10:[292.256,26.011,-1018.185];f10:[238.403,8.716,-919.082];f11:[292.256,26.011,-1018.185];f11:[238.403,8.716,-919.082];f12:[292.256,26.011,-1018.185];f12:[238.403,8.716,-919.082]",Peak speed ~114.108 between frames 8-9.,Vertical span from 8.716 (f8) to 26.011 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04; touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD2.,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[292.256,26.011,-1018.185];f8:[238.403,8.716,-919.082];f9:[292.256,26.011,-1018.185];f9:[238.403,8.716,-919.082];f10:[292.256,26.011,-1018.185];f10:[238.403,8.716,-919.082];f11:[292.256,26.011,-1018.185];f11:[238.403,8.716,-919.082];f12:[292.256,26.011,-1018.185];f12:[238.403,8.716,-919.082]. It touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04; touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD2. Notable moments: Peak speed ~114.108 between frames 8-9. Vertical span from 8.716 (f8) to 26.011 (f8)."
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD2,Mesh,8,12,"[292.256,26.011,-1018.185]","[238.403,8.716,-919.082]",456.4325534928461,114.10813837321153,114.10813837321153,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[292.256,26.011,-1018.185];f8:[238.403,8.716,-919.082];f9:[292.256,26.011,-1018.185];f9:[238.403,8.716,-919.082];f10:[292.256,26.011,-1018.185];f10:[238.403,8.716,-919.082];f11:[292.256,26.011,-1018.185];f11:[238.403,8.716,-919.082];f12:[292.256,26.011,-1018.185];f12:[238.403,8.716,-919.082]",Peak speed ~114.108 between frames 8-9.,Vertical span from 8.716 (f8) to 26.011 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04; touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD1.,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[292.256,26.011,-1018.185];f8:[238.403,8.716,-919.082];f9:[292.256,26.011,-1018.185];f9:[238.403,8.716,-919.082];f10:[292.256,26.011,-1018.185];f10:[238.403,8.716,-919.082];f11:[292.256,26.011,-1018.185];f11:[238.403,8.716,-919.082];f12:[292.256,26.011,-1018.185];f12:[238.403,8.716,-919.082]. It touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04; touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD1. Notable moments: Peak speed ~114.108 between frames 8-9. Vertical span from 8.716 (f8) to 26.011 (f8)."
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04,Mesh,8,12,"[292.256,26.011,-1018.185]","[238.403,8.716,-919.082]",456.4325534928461,114.10813837321153,114.10813837321153,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[292.256,26.011,-1018.185];f8:[238.403,8.716,-919.082];f9:[292.256,26.011,-1018.185];f9:[238.403,8.716,-919.082];f10:[292.256,26.011,-1018.185];f10:[238.403,8.716,-919.082];f11:[292.256,26.011,-1018.185];f11:[238.403,8.716,-919.082];f12:[292.256,26.011,-1018.185];f12:[238.403,8.716,-919.082]",Peak speed ~114.108 between frames 8-9.,Vertical span from 8.716 (f8) to 26.011 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD1; touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD2.,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[292.256,26.011,-1018.185];f8:[238.403,8.716,-919.082];f9:[292.256,26.011,-1018.185];f9:[238.403,8.716,-919.082];f10:[292.256,26.011,-1018.185];f10:[238.403,8.716,-919.082];f11:[292.256,26.011,-1018.185];f11:[238.403,8.716,-919.082];f12:[292.256,26.011,-1018.185];f12:[238.403,8.716,-919.082]. It touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD1; touches zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD2. Notable moments: Peak speed ~114.108 between frames 8-9. Vertical span from 8.716 (f8) to 26.011 (f8)."
zoneRANCH/cellRanch_Home/Sector/Solid FIller/moundSand02b,Mesh,8,12,"[149.84,25.98,-163.65]","[72.9,12.22,-80.84]",455.4838710646075,113.87096776615188,113.87096776615188,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[149.840,25.980,-163.650];f8:[72.900,12.220,-80.840];f9:[149.840,25.980,-163.650];f9:[72.900,12.220,-80.840];f10:[149.840,25.980,-163.650];f10:[72.900,12.220,-80.840];f11:[149.840,25.980,-163.650];f11:[72.900,12.220,-80.840];f12:[149.840,25.980,-163.650];f12:[72.900,12.220,-80.840]",Peak speed ~113.871 between frames 8-9.,Vertical span from 12.220 (f8) to 25.980 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[149.840,25.980,-163.650];f8:[72.900,12.220,-80.840];f9:[149.840,25.980,-163.650];f9:[72.900,12.220,-80.840];f10:[149.840,25.980,-163.650];f10:[72.900,12.220,-80.840];f11:[149.840,25.980,-163.650];f11:[72.900,12.220,-80.840];f12:[149.840,25.980,-163.650];f12:[72.900,12.220,-80.840]. Notable moments: Peak speed ~113.871 between frames 8-9. Vertical span from 12.220 (f8) to 25.980 (f8)."
zoneQUARRY/cellQuarry_AshIsle/Sector/Solid Filler/areaCrag01 (2)/areaCragChunk03,Mesh,8,12,"[409.07,16.622,670.216]","[496.293,3.554,741.624]",453.92028933723606,113.48007233430901,113.48007233430901,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[409.070,16.622,670.216];f8:[496.293,3.554,741.624];f9:[409.070,16.622,670.216];f9:[496.293,3.554,741.624];f10:[409.070,16.622,670.216];f10:[496.293,3.554,741.624];f11:[409.070,16.622,670.216];f11:[496.293,3.554,741.624];f12:[409.070,16.622,670.216];f12:[496.293,3.554,741.624]",Peak speed ~113.480 between frames 8-9.,Vertical span from 3.554 (f8) to 16.622 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[409.070,16.622,670.216];f8:[496.293,3.554,741.624];f9:[409.070,16.622,670.216];f9:[496.293,3.554,741.624];f10:[409.070,16.622,670.216];f10:[496.293,3.554,741.624];f11:[409.070,16.622,670.216];f11:[496.293,3.554,741.624];f12:[409.070,16.622,670.216];f12:[496.293,3.554,741.624]. Notable moments: Peak speed ~113.480 between frames 8-9. Vertical span from 3.554 (f8) to 16.622 (f8)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_03,Mesh,8,12,"[-221.96,8.07,-1023.26]","[-179.03,28.211,-814.518]",428.1208583799672,214.0604291899836,214.0604291899836,1.0,stable,huge,HORIZ_HIGH;STILL_HIGH;STILL_MID;HORIZ_HIGH,HORIZ_HIGH:0.25;STILL_HIGH:0.25;STILL_MID:0.25;HORIZ_HIGH:0.25,"f8:[-221.960,8.070,-1023.260];f8:[-229.340,32.662,-1017.842];f8:[-179.030,28.211,-814.518];f9:[-229.340,32.662,-1017.842];f9:[-240.940,25.241,-975.148];f10:[-179.030,28.211,-814.518];f10:[-229.340,32.662,-1017.842];f11:[-221.960,8.070,-1023.260];f11:[-229.340,32.662,-1017.842];f11:[-179.030,28.211,-814.518];f12:[-229.340,32.662,-1017.842];f12:[-179.030,28.211,-814.518]",Peak speed ~214.060 between frames 8-9.,Vertical span from 8.070 (f8) to 32.662 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region; stays mostly still in a high region; stays mostly still in a mid-height region; moves across the scene in a high region.,DynamicObject,touches zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_03/LOD1.,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:0.25;STILL_HIGH:0.25;STILL_MID:0.25;HORIZ_HIGH:0.25. Key positions along its path: f8:[-221.960,8.070,-1023.260];f8:[-229.340,32.662,-1017.842];f8:[-179.030,28.211,-814.518];f9:[-229.340,32.662,-1017.842];f9:[-240.940,25.241,-975.148];f10:[-179.030,28.211,-814.518];f10:[-229.340,32.662,-1017.842];f11:[-221.960,8.070,-1023.260];f11:[-229.340,32.662,-1017.842];f11:[-179.030,28.211,-814.518];f12:[-229.340,32.662,-1017.842];f12:[-179.030,28.211,-814.518]. It touches zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_03/LOD1. Notable moments: Peak speed ~214.060 between frames 8-9. Vertical span from 8.070 (f8) to 32.662 (f8)."
